school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;0;5
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;10;4
GP;M;22;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;11;14
GP;M;27;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;12;11
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;10;11
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;11
GP;M;21;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;0;5
GP;M;21;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;6;11;11;5
GP;M;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;6;12;14;14
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;M;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;16;15;16
GP;M;18;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;14
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;11
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;21;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;13;11
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;13;13;5
GP;M;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;M;21;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;26;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;10;0;4
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;10;0;0;0
GP;M;25;U;GT3;T;2;2;other;other;course;mother;1;2;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;11;5
GP;M;19;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;11
GP;M;24;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;11;14;5
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;13;14
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;14;14
GP;F;25;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;11
GP;F;22;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;16;15
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;12;0;0;0
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;0;5
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;13;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;16;17;5
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;3;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;F;26;U;GT3;T;2;2;other;other;course;mother;1;3;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;12;0;0;11
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;14;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;13;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;12;11
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;14;11
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;10;12;5
GP;F;24;U;GT3;T;2;2;other;other;course;mother;1;3;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;10;11
GP;F;23;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;13;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;26;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;14;11
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;12;13;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;11
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;6;10;13;11
GP;F;22;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;14;14
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;15;15
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;16;15
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;11;5
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;12;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;12;14
GP;F;24;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;14
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;14;14
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;15;14
GP;F;28;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;11;5
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;11
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;12;12;5
GP;M;25;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;25;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;13;14
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;5
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;M;26;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;10;10;5
GP;M;23;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;23;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;11
GP;M;20;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;12;11
GP;M;26;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;5
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;11;11
GP;F;26;U;GT3;T;2;2;other;other;course;mother;1;3;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;11
GP;F;26;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;13;14
GP;F;25;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;11;11
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;F;27;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;24;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;10;4
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;13;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;M;19;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;12;13;13;11
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;11;11
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;15;15
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;11
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;13;11
GP;F;23;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;4;13;13;14
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;13;14
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;10;11;5
GP;F;23;U;GT3;T;2;2;other;other;course;mother;1;2;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;11;11
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;11
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;14;12;14
GP;F;29;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;M;28;U;GT3;T;2;2;other;other;course;mother;1;2;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;5
GP;M;19;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;11;11
GP;M;24;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;3;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;19;U;GT3;T;2;2;other;other;course;mother;1;2;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;11;5
GP;M;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;14;14
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;M;18;U;GT3;T;2;2;other;other;course;mother;1;3;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;14
GP;M;29;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;11
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;M;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;14;14
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;24;13;13;14
GP;M;30;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;11;5
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;16;16;16
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;15;15
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;17;15;16
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;12;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;F;22;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;14;11
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;13;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;11
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;13;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;5
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;14;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;11;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;14;11
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;13;12;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;11;11
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;6;0;0;0
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;16;14;15
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;15;11
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;14;11
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;14;5
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;8;12;10;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;13;11
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;11;11
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;13;11
GP;F;22;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;12;11;11
GP;F;24;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;14;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;13;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;13;12;11
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;17;16;16
GP;F;25;U;GT3;T;2;2;other;other;course;mother;1;3;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;11;11
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;11;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;13;13;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;2;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;10;11;11
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;13;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;0;5
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;4;12;11;5
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;13;14
GP;F;20;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;14;14
GP;F;21;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;11;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;14;14;14
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;5
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;13;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;3;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;0;0;0
GP;F;19;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;13;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;11
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;1;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;11;14;14
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;12;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;12;14
GP;F;22;U;GT3;T;2;2;other;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;12;11;5
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;16;17;16
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;3;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;0;0;0
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;13;15;14
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;2;14;13;11
GP;F;30;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;15;14;15
GP;F;22;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;10;12;14
